zip_code,value,latitude,longitude
28092,3,35.4851,-81.1818
73089,3,35.2674,-97.7446
47124,3,38.3535,-86.0083
91206,3,34.1556,-118.2322
60506,3,41.7664,-88.3446
07719,3,40.1688,-74.072
38066,3,35.0768,-89.5678
27910,3,36.2957,-76.9966
23665,3,37.0831,-76.36
74120,3,36.1442,-95.9734
28704,3,35.4637,-82.5354
92530,3,33.6598,-117.3485
35630,3,34.8305,-87.656
19147,3,39.9362,-75.1563
77479,3,29.5785,-95.6066
97253,3,45.5235,-122.6762
48842,3,42.6394,-84.5242
62707,3,39.8544,-89.6544
11373,3,40.7351,-73.8776
89135,3,36.1378,-115.3261
39828,3,30.8768,-84.2091
07871,3,41.0277,-74.6407
38018,3,35.1556,-89.7762
33028,3,26.0185,-80.3449
33028,3,26.0185,-80.3449
20705,3,39.0455,-76.9242
64133,3,39.0323,-94.47
78586,3,26.1337,-97.6447
31522,3,31.23,-81.3502
33130,3,25.7672,-80.2059
11226,3,40.6467,-73.957
64064,3,38.9953,-94.3652
92241,3,33.8763,-116.354
85145,3,32.58,-111.341
77479,3,29.5785,-95.6066
11414,3,40.6588,-73.8438
30917,3,33.5277,-82.2355
10466,3,40.8904,-73.8503
37013,3,36.0595,-86.6592
30096,3,33.9845,-84.1529
78566,3,26.1158,-97.4107
45419,3,39.7155,-84.1637
08873,3,40.5007,-74.5013
33025,3,25.9921,-80.2712
98433,3,47.1125,-122.5891
98433,3,47.1125,-122.5891
90041,3,34.1339,-118.2082
32617,3,29.3048,-82.1262
02907,3,41.7971,-71.4255
30067,3,33.9282,-84.4733
49321,3,43.0578,-85.6845
97132,3,45.3099,-122.9685
48236,3,42.4274,-82.9002
37025,3,35.9471,-87.2996
56401,3,46.3502,-94.1
30309,3,33.7984,-84.3883
19551,3,40.3553,-76.1366
10002,3,40.7152,-73.9877
77381,3,30.1716,-95.4985
36530,3,30.3942,-87.589
60510,3,41.8482,-88.3098
21128,3,39.401,-76.451
30213,3,33.5648,-84.5809
91709,3,33.9797,-117.7308
75207,3,32.7939,-96.8319
12534,3,42.247,-73.7552
29142,3,33.4835,-80.4805
11741,3,40.7964,-73.0718
34946,3,27.5008,-80.36
24095,3,37.2123,-79.7429
72390,3,34.5496,-90.6545
59715,3,45.6693,-111.0431
87505,3,35.6219,-105.8688
20721,3,38.9194,-76.7871
67456,3,38.5761,-97.6739
77584,3,29.5405,-95.3208
44138,3,41.3734,-81.9158
76209,3,33.2346,-97.1131
10016,3,40.7443,-73.9781
92651,3,33.5429,-117.7813
33858,3,28.242,-81.5667
72173,3,35.0719,-92.1832
31816,3,32.8721,-84.6312
75065,3,33.1219,-97.0237
76112,3,32.7493,-97.2181
12701,3,41.6516,-74.7007
20011,3,38.9518,-77.0203
17022,3,40.1553,-76.6025
97601,3,42.2933,-121.8169
20774,3,38.8682,-76.8156
77584,3,29.5405,-95.3208
80122,3,39.5814,-104.9557
95004,3,36.8769,-121.6324
89141,3,36.0104,-115.2073
27040,3,36.1669,-80.3798
22301,3,38.82,-77.0589
21202,3,39.2998,-76.6075
19320,3,39.9843,-75.8253
90069,3,34.0906,-118.3788
91411,3,34.1781,-118.4574
97383,3,44.8021,-122.7624
75203,3,32.746,-96.807
61603,3,40.7132,-89.577
43543,3,41.5982,-84.6147
66013,3,38.7283,-94.6887
30116,3,33.6045,-85.0499
80538,3,40.4262,-105.09
35125,3,33.5979,-86.3432
22102,3,38.953,-77.2295
64105,3,39.1025,-94.5901
54313,3,44.5463,-88.1021
11580,3,40.6742,-73.7057
29640,3,34.829,-82.5796
78259,3,29.6283,-98.4445
32225,3,30.351,-81.5061
60402,3,41.8347,-87.7914
02482,3,42.2945,-71.2992
28715,3,35.5376,-82.7001
75054,3,32.5907,-97.0405
74801,3,35.2958,-96.9601
14895,3,42.1108,-77.9419
30669,3,33.6345,-83.0879
20678,3,38.5336,-76.5955
08502,3,40.4483,-74.6557
33496,3,26.403,-80.1813
70085,3,29.8611,-89.8364
64119,3,39.1979,-94.5199
32817,3,28.5891,-81.2277
28730,3,35.5258,-82.3985
91764,3,34.0763,-117.6254
70778,3,30.1854,-90.8631
92407,3,34.2166,-117.3908
11209,3,40.6251,-74.0303
93618,3,36.5349,-119.3909
40004,3,37.8083,-85.4613
77868,3,30.3576,-96.0594
54403,3,44.9529,-89.5318
13669,3,44.6902,-75.4774
77494,3,29.7404,-95.8304
37771,3,35.8104,-84.2665
70127,3,30.0313,-89.9758
94105,3,37.7864,-122.3892
94122,3,37.7593,-122.4836
94022,3,37.3814,-122.1258
95630,3,38.6709,-121.1529
33461,3,26.6232,-80.0946
99515,3,61.1194,-149.8974
65301,3,38.6961,-93.2323
80221,3,39.838,-104.9988
30258,3,32.9978,-84.4558
33071,3,26.2435,-80.2601
02032,3,42.1532,-71.2179
84405,3,41.1739,-111.9809
19426,3,40.1913,-75.4373
16335,3,41.6338,-80.1488
84092,3,40.5834,-111.7467
11236,3,40.6407,-73.9028
26101,3,39.2644,-81.5354
29627,3,34.5087,-82.5101
48455,3,42.9414,-83.2891
08620,3,40.167,-74.6488
33611,3,27.8914,-82.5067
78640,3,29.9966,-97.8335
18014,3,40.7551,-75.4086
20818,3,38.9743,-77.1591
77802,3,30.6582,-96.3351
55108,3,44.9806,-93.1771
10009,3,40.7262,-73.9796
19087,3,40.0612,-75.3999
38476,3,35.8104,-87.253
40241,3,38.3045,-85.5815
20688,3,38.3293,-76.4651
97918,3,44.0039,-117.2674
94565,3,38.0031,-121.9172
28278,3,35.2072,-80.9568
48185,3,42.3358,-83.3846
28551,3,35.3054,-77.7686
21117,3,39.4269,-76.7769
95030,3,37.2296,-121.9834
11212,3,40.6625,-73.9145
44721,3,40.8834,-81.3328
08510,3,40.147,-74.609
08510,3,40.147,-74.609
03908,3,43.2292,-70.7859
90805,3,33.8635,-118.1801
08901,3,40.4891,-74.4482
99163,3,46.7352,-117.1729
38804,3,34.2823,-88.6715
35490,3,33.175,-87.2574
07853,3,40.7878,-74.787
11040,3,40.7294,-73.6828
30127,3,33.9135,-84.6859
67215,3,37.6333,-97.425
34461,3,28.8516,-82.4876
33063,3,26.2674,-80.2092
23841,3,37.0833,-77.5585
81657,3,39.6512,-106.3234
33570,3,27.7015,-82.4355
07606,3,40.8634,-74.0456
32801,3,28.5399,-81.3727
60148,3,41.8721,-88.016
99708,3,64.9475,-147.8564
92649,3,33.718,-118.0505
15644,3,40.3295,-79.6144
36083,3,32.4316,-85.6861
99037,3,47.6421,-117.1977
60915,3,41.1454,-87.8601
34773,3,28.1293,-81.0176
34773,3,28.1293,-81.0176
91605,3,34.2057,-118.4001
75110,3,32.0868,-96.4762
79830,3,30.2631,-103.6541
30327,3,33.8627,-84.42
19008,3,39.9747,-75.3602
11691,3,40.6006,-73.758
53594,3,43.1832,-88.9838
76023,3,33.0594,-97.5868
48357,3,42.6595,-83.637
98282,3,48.1761,-122.521
87102,3,35.0818,-106.6482
08204,3,38.9711,-74.9214
18705,3,41.2689,-75.8453
10954,3,41.0977,-74.0109
37863,3,35.7922,-83.5638
33155,3,25.7392,-80.3103
12603,3,41.6907,-73.8621
91745,3,33.9977,-117.9652
77012,3,29.7149,-95.2819
90746,3,33.8584,-118.2554
65473,3,37.7677,-92.112
99001,3,47.6438,-117.5921
42501,3,37.1029,-84.5443
48037,3,42.5675,-83.15
71334,3,31.6602,-91.5502
20705,3,39.0455,-76.9242
08097,3,39.8142,-75.153
33152,3,25.7955,-80.3129
39705,3,33.5508,-88.4865
60626,3,42.0095,-87.6689
02910,3,41.7766,-71.4383
48307,3,42.6593,-83.1225
91413,3,34.1511,-118.4492
39307,3,32.3736,-88.7436
63115,3,38.6756,-90.2385
12306,3,42.7904,-73.9809
31793,3,31.4619,-83.5873
90703,3,33.8669,-118.0686
47713,3,37.9623,-87.5577
10282,3,40.7166,-74.0146
54449,3,44.6615,-90.1784
91748,3,33.9818,-117.8969
18966,3,40.1868,-75.0071
75035,3,33.1377,-96.7524
96161,3,39.3385,-120.1729
43223,3,39.9388,-83.0463
41501,3,37.5161,-82.5173
07712,3,40.2507,-74.0486
55428,3,45.0632,-93.3811
02896,3,41.9724,-71.5508
25430,3,39.322,-77.9588
97221,3,45.4918,-122.7267
45212,3,39.1642,-84.4522
12953,3,44.8482,-74.2928
18977,3,40.2849,-74.8778
43081,3,40.1146,-82.9105
19703,3,39.8044,-75.4649
20002,3,38.9024,-76.9901
32951,3,28.0219,-80.5389
14226,3,42.9744,-78.7949
21037,3,38.9149,-76.5424
11933,3,40.9297,-72.7423
96705,3,21.9074,-159.5832
61114,3,42.3185,-88.9972
08012,3,39.7901,-75.0367
36010,3,31.7013,-85.8177
08012,3,39.7901,-75.0367
33626,3,28.0509,-82.6164
11784,3,40.8699,-73.0448
98059,3,47.5058,-122.1157
91208,3,34.1921,-118.235
91326,3,34.2619,-118.582
98033,3,47.6786,-122.1894
06339,3,41.4401,-71.9956
35661,3,34.7561,-87.6304
75602,3,32.4724,-94.7101
75757,3,32.1095,-95.3342
78234,3,29.4241,-98.4936
18508,3,41.4389,-75.6625
46952,3,40.5743,-85.6741
92007,3,33.023,-117.2745
85249,3,33.2414,-111.7745
44124,3,41.501,-81.4694
44124,3,41.501,-81.4694
48854,3,42.5796,-84.4561
37924,3,36.032,-83.8021
77306,3,30.2277,-95.2851
19083,3,39.9774,-75.3106
33312,3,26.0968,-80.181
98221,3,48.5004,-122.6309
42066,3,36.7327,-88.6506
08059,3,39.8827,-75.0929
33469,3,26.9831,-80.108
55362,3,45.2956,-93.8023
11024,3,40.8171,-73.7416
96727,3,20.0827,-155.488
90255,3,33.9769,-118.2161
11413,3,40.6645,-73.7559
97215,3,45.5143,-122.599
75166,3,33.0139,-96.4377
08046,3,40.029,-74.8835
14616,3,43.2346,-77.6577
11236,3,40.6407,-73.9028
23030,3,37.3663,-77.1082
75647,3,32.5559,-94.932
11590,3,40.7557,-73.5723
35244,3,33.3538,-86.8254
55130,3,44.973,-93.0827
60047,3,42.2165,-88.0769
08205,3,39.4745,-74.4575
20762,3,38.8062,-76.8756
44094,3,41.6302,-81.4076
34251,3,27.3648,-82.1849
11236,3,40.6407,-73.9028
18224,3,41.0196,-75.888
30271,3,33.3514,-84.7561
91522,3,34.1808,-118.309
22630,3,38.9268,-78.1796
63131,3,38.6171,-90.4504
79905,3,31.7674,-106.4304
20755,3,39.1059,-76.7467
83858,3,47.8241,-116.8873
84097,3,40.2972,-111.6705
71269,3,32.4456,-91.7433
77384,3,30.2257,-95.4924
98036,3,47.8049,-122.2855
65081,3,38.6548,-92.7814
19138,3,40.0568,-75.1569
42702,3,37.694,-85.8591
11732,3,40.8472,-73.5349
97009,3,45.4297,-122.3807
77384,3,30.2257,-95.4924
92019,3,32.7777,-116.9191
59601,3,46.6131,-112.0213
37179,3,35.809,-86.8913
95540,3,40.5835,-124.1473
90046,3,34.1074,-118.3652
71852,3,33.9576,-93.8707
32502,3,30.4095,-87.2229
55906,3,44.1078,-92.4053
11733,3,40.9426,-73.1116
07305,3,40.702,-74.089
28423,3,34.3091,-78.3372
63122,3,38.5781,-90.4256
11020,3,40.7742,-73.7189
91351,3,34.4262,-118.449
02568,3,41.45,-70.5937
16146,3,41.2316,-80.4993
90017,3,34.0559,-118.2666
01778,3,42.3486,-71.3588
66083,3,38.7631,-94.8246
85367,3,32.6566,-114.4042
18610,3,41.0485,-75.5343
55733,3,46.7126,-92.3569
48915,3,42.7391,-84.5704
23847,3,36.6857,-77.563
32835,3,28.5289,-81.4787
11548,3,40.8125,-73.6261
98903,3,46.5445,-120.7444
01027,3,42.2668,-72.669
71280,3,32.7119,-92.0981
84123,3,40.6596,-111.9193
49866,3,46.5007,-87.5829
46402,3,41.5997,-87.3385
14614,3,43.1558,-77.6142
95562,3,40.4987,-124.1102
30033,3,33.8123,-84.2819
74136,3,36.0605,-95.9452
44805,3,40.8559,-82.3189
73165,3,35.3267,-97.3534
91390,3,34.4684,-118.5261
75232,3,32.6647,-96.8384
43021,3,40.2011,-82.8749
84651,3,40.0449,-111.7321
49546,3,42.928,-85.5483
08742,3,40.0806,-74.0595
01833,3,42.7281,-70.9822
08742,3,40.0806,-74.0595
64124,3,39.1068,-94.5394
59405,3,47.495,-111.2502
75462,3,33.6805,-95.4905
22520,3,38.1105,-76.7828
78657,3,30.5443,-98.3739
70455,3,30.5063,-90.3352
80012,3,39.6987,-104.8377
36866,3,32.5437,-85.6871
84059,3,40.177,-111.536
98199,3,47.6488,-122.3964
85351,3,33.6061,-112.2797
85339,3,33.3436,-112.1716
53711,3,43.0356,-89.4526
84096,3,40.5144,-112.0325
91752,3,33.9938,-117.5236
33584,3,27.9922,-82.2863
90813,3,33.782,-118.1835
65305,3,38.7318,-93.5731
33455,3,27.0813,-80.1509
65305,3,38.7318,-93.5731
77346,3,30.0042,-95.1728
78573,3,26.2937,-98.3008
08902,3,40.4538,-74.4823
97223,3,45.4403,-122.7793
33709,3,27.8201,-82.7308
15692,3,40.3294,-79.6806
07852,3,40.878,-74.6554
30324,3,33.8206,-84.3549
33133,3,25.7378,-80.2248
85085,3,33.7529,-112.0893
46113,3,39.6405,-86.3118
45050,3,39.4413,-84.3652
46410,3,41.4957,-87.3509
34987,3,27.2606,-80.4771
21236,3,39.3914,-76.4871
49544,3,43.0073,-85.7255
36619,3,30.5928,-88.1946
75036,3,33.1499,-96.8241
07828,3,40.8731,-74.7426
19973,3,38.6404,-75.6041
19807,3,39.7949,-75.6161
32462,3,30.6267,-85.7553
47901,3,40.4177,-86.8884
17821,3,40.9799,-76.6229
30032,3,33.7408,-84.2632
48072,3,42.5028,-83.1887
11434,3,40.6775,-73.7758
81050,3,37.9546,-103.6644
75081,3,32.9462,-96.7058
18330,3,40.9669,-75.4523
23434,3,36.7304,-76.5931
11235,3,40.5839,-73.9536
92679,3,33.6625,-117.5903
44131,3,41.3809,-81.6642
74421,3,35.7896,-96.0264
75034,3,33.1499,-96.8241
21754,3,39.3267,-77.2964
93622,3,36.8651,-120.47
06518,3,41.4097,-72.911
64108,3,39.0837,-94.5868
95073,3,37.0048,-121.9507
02492,3,42.2798,-71.2501
32542,3,30.5393,-86.6087
01028,3,42.0672,-72.5056
29631,3,34.6831,-82.825
32064,3,30.2956,-82.9844
45891,3,40.8689,-84.5904
16002,3,40.8409,-79.8592
28217,3,35.1714,-80.9084
34293,3,27.0606,-82.352
84401,3,41.2215,-111.9621
53227,3,42.9949,-88.0364
32901,3,28.0691,-80.62
02780,3,41.905,-71.1026
33176,3,25.6574,-80.3627
18372,3,41.0472,-75.3244
28334,3,35.3165,-78.6151
54022,3,44.855,-92.6313
98023,3,47.3104,-122.3612
12580,3,41.8502,-73.8988
94158,3,37.7694,-122.3867
90026,3,34.0766,-118.2646
44054,3,41.4823,-82.0965
39638,3,31.1903,-90.924
60958,3,41.0646,-87.5917
29851,3,33.526,-81.7956
63113,3,38.659,-90.2496
63119,3,38.5893,-90.3481
77565,3,29.5236,-95.0276
77471,3,29.5497,-95.7982
90037,3,34.003,-118.2863
73150,3,35.4123,-97.3331
02571,3,41.7541,-70.7116
29341,3,35.0999,-81.7056
45631,3,38.8148,-82.229
24554,3,37.1386,-79.1048
07718,3,40.4173,-74.0889
30813,3,33.4504,-82.1982
44056,3,41.3222,-81.4996
33025,3,25.9921,-80.2712
43567,3,41.5668,-84.1537
11789,3,40.9567,-72.9742
08020,3,39.7992,-75.2237
02655,3,41.63,-70.3837
20737,3,38.9601,-76.9147
08501,3,40.1589,-74.5909
91326,3,34.2619,-118.582
85615,3,31.4035,-110.2047
49440,3,43.2326,-86.2492
08755,3,39.9999,-74.2228
21060,3,39.1702,-76.5798
48138,3,42.1352,-83.1561
32927,3,28.4566,-80.7978
08826,3,40.7134,-74.9162
77042,3,29.7404,-95.5589
70665,3,30.2009,-93.4437
30126,3,33.8332,-84.6031
33060,3,26.2315,-80.1235
73533,3,34.5073,-97.9403
20854,3,39.0388,-77.1922
10026,3,40.8019,-73.9531
11932,3,40.9339,-72.3077
78214,3,29.3641,-98.4924
45042,3,39.5321,-84.3896
78582,3,26.3942,-98.8104
57702,3,44.0036,-103.3589
94103,3,37.7725,-122.4147
39482,3,31.36,-89.5777
93546,3,37.6094,-118.8656
08071,3,39.7312,-75.1297
28278,3,35.2072,-80.9568
40223,3,38.2651,-85.5582
37406,3,35.0614,-85.2478
20720,3,38.9885,-76.791
33150,3,25.8512,-80.207
55426,3,44.955,-93.3829
33150,3,25.8512,-80.207
21216,3,39.3093,-76.6699
42518,3,36.9525,-84.6314
44012,3,41.5019,-82.0111
34787,3,28.5423,-81.5911
14052,3,42.7701,-78.602
19103,3,39.9513,-75.1741
29920,3,32.3716,-80.5383
29129,3,33.8714,-81.6559
70615,3,30.2585,-93.1146
70359,3,29.6903,-90.7807
37604,3,36.3107,-82.381
94109,3,37.7917,-122.4186
15066,3,40.7393,-80.2972
07093,3,40.7888,-74.0115
21826,3,38.3225,-75.6228
70094,3,29.8973,-90.2033
73084,3,35.5183,-97.3488
92337,3,34.0498,-117.4706
80226,3,39.7123,-105.0918
10031,3,40.8246,-73.9507
75401,3,33.1854,-96.1304
10707,3,40.9569,-73.8198
18330,3,40.9669,-75.4523
63118,3,38.5943,-90.2309
45102,3,39.0211,-84.2112
32666,3,29.7325,-82.0279
53189,3,42.9516,-88.2963
21117,3,39.4269,-76.7769
30213,3,33.5648,-84.5809
63138,3,38.8033,-90.2065
80219,3,39.6956,-105.0341
34222,3,27.5382,-82.5006
73159,3,35.3922,-97.5567
90035,3,34.0531,-118.3806
37902,3,35.9625,-83.9209
97078,3,45.452,-122.7893
77406,3,29.6436,-95.798
33953,3,27.004,-82.2117
48820,3,42.8428,-84.5797
12577,3,41.4497,-74.1214
44074,3,41.2899,-82.2229
30046,3,33.9496,-83.9942
40513,3,38.0139,-84.5815
95240,3,38.1222,-121.2555
76692,3,31.9713,-97.3463
10987,3,41.1925,-74.2159
03052,3,42.843,-71.455
39755,3,33.5961,-88.9518
78542,3,26.4661,-98.0695
48329,3,42.6877,-83.3879
90745,3,33.823,-118.2684
33388,3,26.1342,-80.2318
75801,3,31.7588,-95.6342
31329,3,32.3697,-81.3618
28163,3,35.2106,-80.4407
55057,3,44.4587,-93.1668
55920,3,44.0373,-92.6308
33629,3,27.921,-82.5079
97015,3,45.415,-122.52
36526,3,30.6197,-87.8895
33195,3,25.7729,-80.187
94550,3,37.683,-121.763
32461,3,30.2835,-86.0305
25840,3,38.064,-81.0943
92101,3,32.7185,-117.1593
91311,3,34.2583,-118.5914
30326,3,33.8482,-84.3582
44281,3,41.0384,-81.7374
95220,3,38.2004,-121.2186
33125,3,25.7825,-80.2341
06791,3,41.7701,-73.0728
04062,3,43.7958,-70.4143
72916,3,35.2502,-94.3703
22033,3,38.8776,-77.3885
44055,3,41.4361,-82.135
11772,3,40.7609,-72.9871
62232,3,38.6345,-90.0135
30039,3,33.8178,-84.0229
17113,3,40.239,-76.8416
28269,3,35.2886,-80.8209
11205,3,40.6924,-73.9666
23435,3,36.8544,-76.4664
14059,3,42.834,-78.6343
32218,3,30.4507,-81.6626
98108,3,47.5413,-122.3129
35142,3,33.4069,-86.8735
23608,3,37.1526,-76.542
44216,3,40.9391,-81.5871
30028,3,34.2897,-84.1796
08260,3,38.9949,-74.838
08260,3,38.9949,-74.838
33166,3,25.8301,-80.2926
92274,3,33.5578,-116.1572
01748,3,42.219,-71.5302
30906,3,33.3589,-82.0099
90028,3,34.1005,-118.3254
23233,3,37.4638,-77.398
28278,3,35.2072,-80.9568
18706,3,41.2044,-75.9113
77386,3,30.1288,-95.4239
44710,3,40.7911,-81.4169
19958,3,38.7381,-75.1747
36732,3,32.4908,-87.8397
78377,3,28.3169,-97.2767
13209,3,43.0847,-76.2405
99503,3,61.19,-149.8938
97201,3,45.5078,-122.6897
63304,3,38.7378,-90.6234
25705,3,38.4096,-82.369
68138,3,41.1549,-96.1376
01921,3,42.6797,-71.0114
84337,3,41.7016,-112.1813
20603,3,38.6294,-76.9769
55374,3,45.1715,-93.5814
62294,3,38.7243,-89.8708
01610,3,42.2492,-71.8108
50010,3,42.0379,-93.6003
97252,3,45.5235,-122.6762
02702,3,41.7975,-71.0607
23801,3,37.2447,-77.3341
23452,3,36.8348,-76.0961
90045,3,33.9631,-118.3941
29585,3,33.4508,-79.1341
72201,3,34.7483,-92.2819
33701,3,27.7723,-82.6386
75244,3,32.9322,-96.8353
97267,3,45.4021,-122.6144
93637,3,36.9403,-120.082
55102,3,44.9372,-93.1209
29487,3,32.6529,-80.1829
08550,3,40.2669,-74.6511
91324,3,34.2367,-118.5466
55101,3,44.9512,-93.0902
11420,3,40.6744,-73.819
92647,3,33.721,-118.0033
95648,3,38.8942,-121.2908
20874,3,39.1355,-77.2822
11357,3,40.7851,-73.8096
17517,3,40.2297,-76.1157
64086,3,38.944,-94.2881
11357,3,40.7851,-73.8096
11357,3,40.7851,-73.8096
11357,3,40.7851,-73.8096
93923,3,36.5457,-121.8949
74074,3,36.1043,-97.0609
80602,3,39.9636,-104.9072
55117,3,44.9995,-93.0969
33903,3,26.693,-81.9125
94014,3,37.6875,-122.4388
63025,3,38.5128,-90.6306
10998,3,41.3214,-74.5529
77554,3,29.2243,-94.9637
17745,3,41.1425,-77.4436
75380,3,32.7673,-96.7776
37849,3,36.0435,-84.04
23606,3,37.0768,-76.4967
23320,3,36.7352,-76.2384
38478,3,35.2093,-87.0393
33175,3,25.7341,-80.4068
27837,3,35.558,-77.2566
11423,3,40.7142,-73.7677
07047,3,40.7939,-74.0258
44147,3,41.3141,-81.6731
18337,3,41.3228,-74.8824
08054,3,39.9478,-74.9036
62225,3,38.5432,-89.859
07018,3,40.7558,-74.2198
11369,3,40.7613,-73.8739
80831,3,38.9541,-104.5472
77027,3,29.7396,-95.446
37410,3,35.0018,-85.3138
11365,3,40.7374,-73.7951
07106,3,40.7415,-74.233
92612,3,33.6607,-117.8264
70126,3,29.9987,-90.0446
19401,3,40.1245,-75.3304
55113,3,45.0139,-93.1571
30705,3,34.7589,-84.7943
32564,3,30.7416,-86.7198
31768,3,31.1792,-83.7641
31643,3,30.7797,-83.5567
20906,3,39.084,-77.0613
20906,3,39.084,-77.0613
33165,3,25.7343,-80.3588
45662,3,38.7932,-82.9306
50316,3,41.6092,-93.6
30126,3,33.8332,-84.6031
48320,3,42.6114,-83.3356
11553,3,40.702,-73.592
60163,3,41.8888,-87.909
93637,3,36.9403,-120.082
28120,3,35.3119,-81.0306
29572,3,33.7587,-78.8044
94706,3,37.89,-122.2954
80909,3,38.852,-104.7735
10950,3,41.3286,-74.1885
92252,3,34.1502,-116.3038
34983,3,27.3094,-80.345
21401,3,38.9898,-76.5501
60178,3,41.9911,-88.6928
85087,3,33.9235,-112.1279
23832,3,37.3923,-77.5668
24572,3,37.4531,-79.1141
53713,3,43.0372,-89.3971
07083,3,40.6952,-74.2677
95448,3,38.6184,-122.862
37083,3,36.539,-86.0242
90802,3,33.7706,-118.182
45434,3,39.7216,-84.029
78501,3,26.2154,-98.2359
08648,3,40.2171,-74.7429
64128,3,39.0659,-94.5386
29376,3,34.8688,-81.9526
14534,3,43.0695,-77.5141
93463,3,34.6488,-120.1701
77056,3,29.7446,-95.4683
76548,3,31.0286,-97.6115
15137,3,40.3762,-79.8124
66085,3,38.7902,-94.6643
63137,3,38.7468,-90.2131
46563,3,41.353,-86.3015
92371,3,34.4449,-117.5196
28539,3,34.6993,-77.2079
59105,3,45.9497,-108.599
77377,3,30.0615,-95.6821
78235,3,29.3494,-98.4422
33314,3,26.0697,-80.2246
48230,3,42.3847,-82.9244
75601,3,32.5178,-94.7303
23803,3,37.2123,-77.4814
40056,3,38.3039,-85.4834
55033,3,44.7129,-92.8637
20706,3,38.9675,-76.8551
11566,3,40.6685,-73.5536
11426,3,40.7347,-73.723
10965,3,41.0629,-74.0159
33811,3,27.9865,-82.0139
38023,3,35.4452,-89.9236
30318,3,33.7865,-84.4454
29464,3,32.8473,-79.8206
33023,3,25.9894,-80.2153
80435,3,39.5952,-105.9741
12919,3,44.9773,-73.4466
93637,3,36.9403,-120.082
60430,3,41.5556,-87.6616
08406,3,39.346,-74.4723
07876,3,40.8539,-74.6536
84121,3,40.6226,-111.7777
22041,3,38.8502,-77.1448
92656,3,33.5701,-117.7086
15221,3,40.4346,-79.8655
60433,3,41.5119,-88.0569
15234,3,40.3688,-80.0224
02746,3,41.66,-70.9324
50313,3,41.6381,-93.6203
33756,3,27.947,-82.7943
98953,3,46.4158,-120.2662
08016,3,40.068,-74.8454
75024,3,33.0752,-96.7843
92804,3,33.8186,-117.9729
92114,3,32.7059,-117.0524
77493,3,29.8678,-95.8298
49079,3,42.2349,-85.9005
45783,3,39.1683,-81.8423
04064,3,43.5254,-70.3883
21787,3,39.6658,-77.1691
91351,3,34.4262,-118.449
33160,3,25.9449,-80.1391
94542,3,37.6586,-122.0472
28602,3,35.6884,-81.3612
92109,3,32.7969,-117.2405
64109,3,39.0663,-94.5674
77446,3,30.0836,-95.9866
08640,3,40.2171,-74.7429
94510,3,38.0685,-122.1614
60525,3,41.7842,-87.8689
94533,3,38.2671,-122.0357
30038,3,33.6823,-84.161
79735,3,30.8908,-102.8799
93267,3,36.1472,-119.0792
08691,3,40.2197,-74.5939
77365,3,30.1237,-95.2686
78133,3,29.9112,-98.2374
40118,3,38.1087,-85.7549
07821,3,40.9614,-74.7524
63138,3,38.8033,-90.2065
30094,3,33.6111,-84.0683
45449,3,39.6651,-84.2401
46360,3,41.698,-86.8699
02790,3,41.6211,-71.089
30518,3,34.1124,-83.9965
11709,3,40.9074,-73.5601
80543,3,40.3294,-104.8552
08755,3,39.9999,-74.2228
80118,3,39.2011,-104.8546
07621,3,40.9238,-73.9989
11735,3,40.7315,-73.4327
77010,3,29.7543,-95.3609
28723,3,35.2409,-83.1475
32825,3,28.5469,-81.2571
30253,3,33.451,-84.1544
97530,3,42.1813,-123.0241
29745,3,34.9947,-81.2245
43004,3,40.021,-82.8079
04011,3,43.8973,-69.9779
95404,3,38.4405,-122.7144
97251,3,45.5235,-122.6762
20772,3,38.8377,-76.798
65301,3,38.6961,-93.2323
33980,3,26.9298,-82.0454
93550,3,34.4133,-118.0917
70748,3,30.8087,-91.1987
73145,3,35.4304,-97.3962
12110,3,42.7462,-73.763
19043,3,39.9003,-75.3087
13146,3,43.0934,-76.7565
91802,3,34.0953,-118.127
19805,3,39.7434,-75.5827
19149,3,40.0369,-75.0664
07047,3,40.7939,-74.0258
38382,3,35.9712,-88.9507
55127,3,45.0803,-93.0875
75382,3,32.7673,-96.7776
11103,3,40.7627,-73.9149
19121,3,39.9811,-75.174
01001,3,42.0702,-72.6227
88345,3,33.3474,-105.651
07057,3,40.8536,-74.1079
11570,3,40.6637,-73.638
37343,3,35.1591,-85.2182
34713,3,28.5494,-81.7729
78660,3,30.4421,-97.6299
07416,3,41.1164,-74.5865
19001,3,40.1238,-75.1148
34249,3,27.2664,-82.4841
11234,3,40.6205,-73.9239
11234,3,40.6205,-73.9239
11596,3,40.7592,-73.6449
64056,3,39.1177,-94.3596
89883,3,40.7391,-114.0733
95602,3,38.9829,-121.0944
89883,3,40.7391,-114.0733
02346,3,41.8884,-70.893
28409,3,34.1663,-77.8723
55416,3,44.9497,-93.3373
10803,3,40.9045,-73.8073
19120,3,40.0343,-75.1213
10464,3,40.8469,-73.7874
48116,3,42.5371,-83.7756
26704,3,39.2998,-78.5931
60653,3,41.8196,-87.6126
08091,3,39.8051,-74.9255
08091,3,39.8051,-74.9255
92256,3,34.0606,-116.5656
48219,3,42.426,-83.2495
29432,3,33.2628,-80.8059
75181,3,32.7272,-96.5669
76002,3,32.6255,-97.0784
08210,3,39.1378,-74.7806
36609,3,30.6605,-88.1618
