zip_code,value,latitude,longitude
95129,14,37.3066,-122.0002
92010,14,33.1639,-117.3009
92679,14,33.6625,-117.5903
95973,14,39.8032,-121.8673
94131,14,37.745,-122.4383
95841,14,38.6627,-121.3406
92866,14,33.7877,-117.8423
92082,14,33.249,-117.0122
95776,14,38.6808,-121.7411
95610,14,38.6946,-121.2692
93960,14,36.4196,-121.3243
93726,14,36.7949,-119.7604
92831,14,33.8873,-117.8946
92845,14,33.7787,-118.0267
94158,14,37.7694,-122.3867
91901,13,32.8282,-116.7543
94803,13,37.9693,-122.2901
92231,13,32.6832,-115.5028
91011,13,34.2217,-118.2051
90290,13,34.1076,-118.6023
95616,13,38.5538,-121.7418
95060,13,37.0313,-122.1198
90807,13,33.8315,-118.1811
93613,13,36.8252,-119.7029
93003,13,34.2846,-119.2222
95030,13,37.2296,-121.9834
95991,13,39.1051,-121.6202
94954,13,38.2507,-122.6155
95819,13,38.5683,-121.4366
94507,13,37.8537,-122.0229
94903,13,38.0339,-122.5855
91307,13,34.1963,-118.6389
93422,13,35.4754,-120.6638
95817,13,38.5498,-121.4583
91302,13,34.1419,-118.6641
93705,12,36.7863,-119.8286
95366,12,37.7491,-121.1284
92604,12,33.6899,-117.7868
90272,12,34.0481,-118.5265
93041,12,34.1626,-119.1973
93543,12,34.4891,-117.9708
92344,12,34.4239,-117.4075
95503,12,40.7592,-124.1593
95693,12,38.3983,-121.2303
90230,12,33.9949,-118.3991
95926,12,39.7458,-121.8444
91801,12,34.0914,-118.1293
94121,12,37.7786,-122.4892
94704,12,37.8664,-122.257
95003,12,36.9797,-121.8902
95650,12,38.8071,-121.1698
94127,12,37.7354,-122.4571
91335,12,34.2007,-118.5391
92411,12,34.1214,-117.3172
94030,12,37.6004,-122.402
93908,12,36.6011,-121.6729
90025,11,34.0447,-118.4487
94114,11,37.7587,-122.433
95316,11,37.539,-120.7758
93105,11,34.4369,-119.7285
91715,11,34.0197,-117.9587
92277,11,34.1455,-116.0601
90716,11,33.8296,-118.073
91320,11,34.1774,-118.9358
90810,11,33.8193,-118.2325
91606,11,34.1872,-118.3865
92284,11,34.1559,-116.4313
95660,11,38.6707,-121.3781
93654,11,36.6044,-119.4378
92617,11,33.6425,-117.8417
94945,11,38.1163,-122.5714
93420,11,35.1661,-120.4651
94132,11,37.7211,-122.4754
94102,11,37.7813,-122.4167
92586,11,33.7044,-117.1969
92861,11,33.8205,-117.8104
92610,11,33.6748,-117.6649
91733,11,34.0557,-118.0444
93907,11,36.7563,-121.6703
94404,11,37.5538,-122.27
95153,11,37.2488,-121.8459
93635,11,37.0627,-120.8544
91731,11,34.0791,-118.0371
91357,11,34.1733,-118.554
94019,11,37.4791,-122.4459
93103,11,34.4291,-119.6833
90807,11,33.8315,-118.1811
95045,11,36.8463,-121.5346
95326,11,37.5964,-120.8627
93013,11,34.4036,-119.5183
92656,10,33.5701,-117.7086
93308,10,35.4244,-119.0433
94941,10,37.8958,-122.5339
92236,10,33.675,-116.1772
90740,10,33.7602,-118.0808
93110,10,34.4418,-119.7647
90272,10,34.0481,-118.5265
91214,10,34.2316,-118.2457
93001,10,34.3308,-119.3584
92173,10,32.5626,-117.043
93618,10,36.5349,-119.3909
91210,10,34.1425,-118.2551
93401,10,35.2635,-120.6509
92831,10,33.8873,-117.8946
93662,10,36.5695,-119.617
91387,10,34.4132,-118.426
94525,10,38.0519,-122.2177
91307,9,34.1963,-118.6389
94111,9,37.7974,-122.4001
94022,9,37.3814,-122.1258
90293,9,33.9577,-118.4373
90744,9,33.7855,-118.2645
94112,9,37.7195,-122.4411
95632,9,38.2691,-121.3
92067,9,33.005,-117.2157
90046,9,34.1074,-118.3652
95422,9,38.9576,-122.636
91024,9,34.1651,-118.0519
90045,9,33.9631,-118.3941
93657,9,36.7243,-119.5478
90038,9,34.0898,-118.3215
91901,9,32.8282,-116.7543
95482,9,39.1552,-123.1951
92679,9,33.6625,-117.5903
90292,9,33.9779,-118.4525
95070,9,37.2713,-122.0227
92587,9,33.707,-117.245
92054,9,33.2072,-117.3573
92555,9,33.9377,-117.1851
90745,9,33.823,-118.2684
92203,9,33.7532,-116.2676
91733,9,34.0557,-118.0444
92011,9,33.1072,-117.2943
95113,9,37.3329,-121.8916
95334,9,37.3763,-120.7252
95046,9,37.0911,-121.5999
95961,8,39.0861,-121.5497
95824,8,38.5178,-121.4419
93625,8,36.6282,-119.671
94965,8,37.8601,-122.4946
92008,8,33.1602,-117.325
94592,8,38.0968,-122.2699
92262,8,33.8414,-116.5347
93210,8,36.1624,-120.3489
95758,8,38.4243,-121.437
93250,8,35.6758,-119.2272
92075,8,32.9937,-117.2598
91361,8,34.1472,-118.8383
92656,8,33.5701,-117.7086
93247,8,36.2096,-119.0884
94939,8,37.9367,-122.5362
94563,8,37.8787,-122.1728
92359,8,34.0774,-117.1126
91602,8,34.151,-118.3663
95340,8,37.2983,-120.4649
91303,8,34.1993,-118.5983
95864,8,38.5878,-121.3769
92344,8,34.4239,-117.4075
94925,8,37.9223,-122.5132
92655,8,33.7446,-117.984
94611,8,37.8471,-122.2223
92227,8,32.9792,-115.5296
93536,8,34.7471,-118.3687
91377,8,34.185,-118.7669
95662,7,38.6845,-121.2256
90028,7,34.1005,-118.3254
96150,7,38.917,-119.9865
93446,7,35.6406,-120.7003
94301,7,37.4443,-122.1497
92102,7,32.7139,-117.1219
92014,7,32.9665,-117.249
93728,7,36.7581,-119.8113
92223,7,33.9504,-116.9701
92260,7,33.7225,-116.377
92264,7,33.8018,-116.517
92821,7,33.9291,-117.8845
92823,7,33.923,-117.798
93060,7,34.3547,-119.0713
95139,7,37.2252,-121.7687
90016,7,34.0298,-118.3528
94303,7,37.4673,-122.1388
92405,7,34.1446,-117.3013
93636,7,36.9528,-119.8806
90028,7,34.1005,-118.3254
95642,7,38.3545,-120.7573
90045,7,33.9631,-118.3941
92121,7,32.8919,-117.2035
95658,7,38.8763,-121.143
90043,7,33.9871,-118.3321
95472,7,38.3941,-122.8433
95682,7,38.6465,-120.9641
93065,7,34.2656,-118.7653
95020,6,37.0139,-121.5773
90022,6,34.0245,-118.1561
94062,6,37.4245,-122.296
94517,6,37.9154,-121.91
91381,6,34.3775,-118.6131
93510,6,34.4835,-118.1959
94931,6,38.3259,-122.7048
90292,6,33.9779,-118.4525
90809,6,33.7866,-118.2987
93277,6,36.3114,-119.3065
90019,6,34.0482,-118.3343
93560,6,34.8664,-118.3409
95231,6,37.878,-121.2827
94043,6,37.4056,-122.0775
91962,6,32.835,-116.5127
90029,6,34.09,-118.2944
90009,6,34.0522,-118.2437
90069,6,34.0906,-118.3788
90714,6,33.8512,-118.1339
91321,6,34.3795,-118.523
95673,6,38.6895,-121.4479
95391,6,37.7695,-121.5397
90291,6,33.9938,-118.4635
91203,6,34.1517,-118.2636
95388,6,37.4014,-120.6045
90027,6,34.104,-118.2925
91108,6,34.1207,-118.1117
90049,6,34.066,-118.474
91020,6,34.2114,-118.2305
96007,6,40.4574,-122.3282
92662,6,33.6062,-117.8931
90274,6,33.7669,-118.3806
95961,6,39.0861,-121.5497
93702,6,36.74,-119.7532
92352,6,34.2606,-117.2016
92802,6,33.8085,-117.9228
92083,6,33.1978,-117.2482
92567,6,33.8123,-117.1048
94544,6,37.6374,-122.067
92610,6,33.6748,-117.6649
93444,6,35.0298,-120.4894
90712,6,33.8512,-118.1457
90008,6,34.0116,-118.3411
90402,6,34.0349,-118.503
95603,6,38.9115,-121.08
92312,5,34.8986,-117.0228
91752,5,33.9938,-117.5236
94541,5,37.674,-122.0894
93219,5,35.8744,-119.281
90015,5,34.0434,-118.2716
95202,5,37.9606,-121.2871
91342,5,34.3054,-118.4322
90247,5,33.8925,-118.2961
92587,5,33.707,-117.245
94542,5,37.6586,-122.0472
91913,5,32.6513,-116.9852
94533,5,38.2671,-122.0357
95830,5,38.4896,-121.2772
92592,5,33.4983,-117.0958
96021,5,39.9296,-122.196
94703,5,37.863,-122.2749
95127,5,37.3692,-121.8208
95631,5,39.0682,-120.7224
95118,5,37.2568,-121.8896
92694,5,33.5472,-117.6238
94041,5,37.3893,-122.0783
95377,5,37.6567,-121.4955
91402,5,34.2262,-118.447
91354,5,34.4466,-118.5374
95409,5,38.4592,-122.6393
90603,5,33.9432,-117.9927
92354,5,34.0528,-117.2513
95051,5,37.3483,-121.9844
94112,5,37.7195,-122.4411
90220,5,33.8748,-118.2402
95012,5,36.7658,-121.758
95062,5,36.9721,-121.9881
93033,5,34.1685,-119.1717
92317,5,34.2112,-117.0796
91701,5,34.1376,-117.5999
90743,5,33.7264,-118.0833
90250,5,33.9143,-118.3493
93022,5,34.402,-119.2982
94533,5,38.2671,-122.0357
91913,5,32.6513,-116.9852
93561,5,35.1322,-118.449
91361,5,34.1472,-118.8383
92026,5,33.1605,-117.0978
90732,5,33.742,-118.3121
91745,5,33.9977,-117.9652
95010,5,36.9767,-121.9555
96001,5,40.5605,-122.4116
95683,5,38.5143,-121.0964
93433,5,35.121,-120.6173
93301,4,35.3866,-119.0171
92407,4,34.2166,-117.3908
94920,4,37.8843,-122.4637
90071,4,34.0529,-118.2549
91737,4,34.1467,-117.5803
92003,4,33.294,-117.1897
90240,4,33.9581,-118.1174
92108,4,32.7783,-117.1335
93021,4,34.2784,-118.8771
90742,4,33.7164,-118.069
94608,4,37.8365,-122.2804
91387,4,34.4132,-118.426
92107,4,32.7425,-117.2433
92101,4,32.7185,-117.1593
90015,4,34.0434,-118.2716
95949,4,39.1193,-121.0938
94556,4,37.8437,-122.1242
96022,4,40.3691,-122.3375
90802,4,33.7706,-118.182
91364,4,34.1557,-118.6
91316,4,34.1655,-118.5175
90746,4,33.8584,-118.2554
92585,4,33.7467,-117.1721
92026,4,33.1605,-117.0978
93451,4,35.9004,-120.5929
91730,4,34.107,-117.5941
94121,4,37.7786,-122.4892
90058,4,33.9994,-118.2133
95757,4,38.4081,-121.4294
94571,4,38.1637,-121.7016
91367,4,34.1767,-118.6159
94065,4,37.5331,-122.2486
94124,4,37.7309,-122.3886
92555,4,33.9377,-117.1851
90012,4,34.0614,-118.2385
92551,4,33.8814,-117.2261
90019,4,34.0482,-118.3343
91326,4,34.2619,-118.582
94601,4,37.7806,-122.2166
94188,4,37.7749,-122.4194
95758,4,38.4243,-121.437
92311,4,34.8914,-117.0387
90703,4,33.8669,-118.0686
90042,4,34.1145,-118.1929
91343,4,34.2366,-118.4758
94024,4,37.3547,-122.0862
91011,4,34.2217,-118.2051
90302,4,33.9745,-118.3548
95066,4,37.0597,-122.0152
95832,4,38.4695,-121.4883
93737,4,36.7477,-119.7724
92114,4,32.7059,-117.0524
93280,4,35.648,-119.4487
90045,4,33.9631,-118.3941
95642,4,38.3545,-120.7573
92821,4,33.9291,-117.8845
95966,4,39.4877,-121.4698
94010,4,37.5671,-122.3676
92065,4,33.0293,-116.8535
94305,4,37.4236,-122.1619
95667,4,38.7195,-120.8046
95126,4,37.3249,-121.9153
90814,4,33.7716,-118.148
95536,4,40.5259,-124.2514
91784,4,34.141,-117.6581
93924,4,36.4787,-121.7244
92675,4,33.5085,-117.6565
92821,4,33.9291,-117.8845
92110,4,32.7635,-117.2028
92202,4,33.7529,-116.0556
94513,4,37.9324,-121.6894
90043,4,33.9871,-118.3321
94107,4,37.7621,-122.3971
91913,4,32.6513,-116.9852
90302,4,33.9745,-118.3548
95519,4,40.9465,-124.0834
90046,4,34.1074,-118.3652
91745,4,33.9977,-117.9652
90069,4,34.0906,-118.3788
95437,4,39.4402,-123.7703
95130,4,37.2886,-121.9818
93644,4,37.3476,-119.6449
95695,4,38.6816,-121.8052
92091,4,32.9623,-117.0462
93230,4,36.3314,-119.6491
91745,4,33.9977,-117.9652
92136,3,32.6834,-117.1219
94521,3,37.9575,-121.975
95519,3,40.9465,-124.0834
90048,3,34.0737,-118.372
94564,3,37.9969,-122.2875
91206,3,34.1556,-118.2322
92530,3,33.6598,-117.3485
92241,3,33.8763,-116.354
90041,3,34.1339,-118.2082
91709,3,33.9797,-117.7308
92651,3,33.5429,-117.7813
95004,3,36.8769,-121.6324
90069,3,34.0906,-118.3788
91411,3,34.1781,-118.4574
91764,3,34.0763,-117.6254
92407,3,34.2166,-117.3908
93618,3,36.5349,-119.3909
94105,3,37.7864,-122.3892
94122,3,37.7593,-122.4836
94022,3,37.3814,-122.1258
95630,3,38.6709,-121.1529
94565,3,38.0031,-121.9172
95030,3,37.2296,-121.9834
90805,3,33.8635,-118.1801
92649,3,33.718,-118.0505
91605,3,34.2057,-118.4001
91745,3,33.9977,-117.9652
90746,3,33.8584,-118.2554
91413,3,34.1511,-118.4492
90703,3,33.8669,-118.0686
91748,3,33.9818,-117.8969
96161,3,39.3385,-120.1729
91208,3,34.1921,-118.235
91326,3,34.2619,-118.582
92007,3,33.023,-117.2745
90255,3,33.9769,-118.2161
91522,3,34.1808,-118.309
92019,3,32.7777,-116.9191
95540,3,40.5835,-124.1473
90046,3,34.1074,-118.3652
91351,3,34.4262,-118.449
90017,3,34.0559,-118.2666
95562,3,40.4987,-124.1102
91390,3,34.4684,-118.5261
91752,3,33.9938,-117.5236
90813,3,33.782,-118.1835
92679,3,33.6625,-117.5903
93622,3,36.8651,-120.47
95073,3,37.0048,-121.9507
94158,3,37.7694,-122.3867
90026,3,34.0766,-118.2646
90037,3,34.003,-118.2863
91326,3,34.2619,-118.582
94103,3,37.7725,-122.4147
93546,3,37.6094,-118.8656
94109,3,37.7917,-122.4186
92337,3,34.0498,-117.4706
90035,3,34.0531,-118.3806
95240,3,38.1222,-121.2555
90745,3,33.823,-118.2684
94550,3,37.683,-121.763
92101,3,32.7185,-117.1593
91311,3,34.2583,-118.5914
95220,3,38.2004,-121.2186
92274,3,33.5578,-116.1572
90028,3,34.1005,-118.3254
90045,3,33.9631,-118.3941
93637,3,36.9403,-120.082
91324,3,34.2367,-118.5466
92647,3,33.721,-118.0033
95648,3,38.8942,-121.2908
93923,3,36.5457,-121.8949
94014,3,37.6875,-122.4388
92612,3,33.6607,-117.8264
93637,3,36.9403,-120.082
94706,3,37.89,-122.2954
92252,3,34.1502,-116.3038
95448,3,38.6184,-122.862
90802,3,33.7706,-118.182
93463,3,34.6488,-120.1701
92371,3,34.4449,-117.5196
93637,3,36.9403,-120.082
92656,3,33.5701,-117.7086
92804,3,33.8186,-117.9729
92114,3,32.7059,-117.0524
91351,3,34.4262,-118.449
94542,3,37.6586,-122.0472
92109,3,32.7969,-117.2405
94510,3,38.0685,-122.1614
94533,3,38.2671,-122.0357
93267,3,36.1472,-119.0792
95404,3,38.4405,-122.7144
93550,3,34.4133,-118.0917
91802,3,34.0953,-118.127
95602,3,38.9829,-121.0944
92256,3,34.0606,-116.5656
90046,3,34.1074,-118.3652
93675,3,36.7071,-119.1814
91401,3,34.1802,-118.4324
92861,3,33.8205,-117.8104
95618,3,38.5449,-121.7405
91423,3,34.1526,-118.4322
93552,3,34.5715,-118.0231
95901,3,39.1663,-121.5105
95747,3,38.7703,-121.3372
91607,3,34.1672,-118.3989
94904,3,37.9479,-122.5363
90503,3,33.8397,-118.3542
95003,3,36.9797,-121.8902
95451,3,38.9421,-122.7777
94565,3,38.0031,-121.9172
90640,3,34.0133,-118.113
90016,3,34.0298,-118.3528
92254,3,33.545,-116.0187
95033,3,37.1539,-121.9816
95470,3,39.2779,-123.2243
93631,3,36.508,-119.5433
91364,3,34.1557,-118.6
92019,3,32.7777,-116.9191
95823,3,38.4797,-121.4438
90745,3,33.823,-118.2684
91367,3,34.1767,-118.6159
93727,3,36.7528,-119.7061
95678,3,38.7609,-121.2867
90046,3,34.1074,-118.3652
95959,3,39.3017,-120.9717
93223,3,36.3002,-119.2054
91784,3,34.141,-117.6581
93111,3,34.4453,-119.8025
94127,3,37.7354,-122.4571
90047,3,33.9569,-118.3073
92603,3,33.6245,-117.794
95121,3,37.3042,-121.8099
95608,3,38.6284,-121.3287
92201,3,33.7207,-116.2168
91942,3,32.7835,-117.0189
90028,3,34.1005,-118.3254
94024,3,37.3547,-122.0862
90047,3,33.9569,-118.3073
91103,3,34.1669,-118.1551
91708,3,33.954,-117.6404
91214,3,34.2316,-118.2457
93648,3,36.6103,-119.5375
94599,3,38.4016,-122.3608
93257,2,36.0686,-119.0315
90036,2,34.0699,-118.3492
94707,2,37.8927,-122.2761
92508,2,33.8897,-117.3043
91403,2,34.1514,-118.4603
91344,2,34.2771,-118.4992
92780,2,33.7364,-117.8229
94546,2,37.7015,-122.0782
95835,2,38.6626,-121.4834
91316,2,34.1655,-118.5175
94127,2,37.7354,-122.4571
94107,2,37.7621,-122.3971
95838,2,38.6406,-121.444
90008,2,34.0116,-118.3411
92342,2,34.7499,-117.3367
90069,2,34.0906,-118.3788
90304,2,33.9379,-118.3586
91601,2,34.1687,-118.3713
95036,2,37.424,-121.906
95551,2,40.6589,-124.2251
93458,2,34.9535,-120.4957
90504,2,33.8708,-118.3295
94110,2,37.7509,-122.4153
90037,2,34.003,-118.2863
92109,2,32.7969,-117.2405
92101,2,32.7185,-117.1593
95621,2,38.6952,-121.3075
91354,2,34.4466,-118.5374
94063,2,37.4815,-122.2091
95322,2,37.2001,-121.0047
92314,2,34.261,-116.8131
92833,2,33.8766,-117.9551
91602,2,34.151,-118.3663
92882,2,33.8419,-117.6043
92225,2,33.6103,-114.5963
91342,2,34.3054,-118.4322
92675,2,33.5085,-117.6565
90004,2,34.0762,-118.3029
91331,2,34.2556,-118.4208
90720,2,33.7956,-118.0648
92672,2,33.4361,-117.6231
92404,2,34.1426,-117.2606
93721,2,36.7377,-119.7843
92808,2,33.8579,-117.7513
94960,2,37.9846,-122.5711
91773,2,34.1023,-117.8169
94578,2,37.7024,-122.124
93434,2,34.96,-120.5703
94580,2,37.6787,-122.1295
93246,2,36.1389,-119.8947
90292,2,33.9779,-118.4525
91387,2,34.4132,-118.426
94585,2,38.2408,-122.042
92592,2,33.4983,-117.0958
92596,2,33.6243,-117.0885
90250,2,33.9143,-118.3493
92069,2,33.1444,-117.1697
90017,2,34.0559,-118.2666
92336,2,34.1173,-117.4378
90815,2,33.7939,-118.1192
90504,2,33.8708,-118.3295
93241,2,35.2571,-118.9124
95640,2,38.3324,-120.9418
95832,2,38.4695,-121.4883
91367,2,34.1767,-118.6159
90745,2,33.823,-118.2684
95391,2,37.7695,-121.5397
95971,2,39.9284,-120.9698
92074,2,32.9628,-117.0359
91304,2,34.2197,-118.6111
93023,2,34.4451,-119.2565
94605,2,37.7641,-122.1633
94707,2,37.8927,-122.2761
91792,2,34.0229,-117.8975
91601,2,34.1687,-118.3713
90230,2,33.9949,-118.3991
94118,2,37.7812,-122.4614
91791,2,34.0653,-117.8978
90025,2,34.0447,-118.4487
90731,2,33.7339,-118.2914
90027,2,34.104,-118.2925
94803,2,37.9693,-122.2901
95404,2,38.4405,-122.7144
90806,2,33.8045,-118.1876
92618,2,33.7074,-117.7054
95377,2,37.6567,-121.4955
94553,2,37.9864,-122.135
90036,2,34.0699,-118.3492
90254,2,33.8643,-118.3955
92807,2,33.8544,-117.7858
90026,2,34.0766,-118.2646
95818,2,38.5568,-121.4929
94535,2,38.2743,-121.9463
92624,2,33.46,-117.6632
93449,2,35.1578,-120.6522
91739,2,34.1705,-117.5182
93619,2,36.8432,-119.6518
91387,2,34.4132,-118.426
94552,2,37.7131,-122.0381
94014,2,37.6875,-122.4388
90501,2,33.8268,-118.3118
92345,2,34.4222,-117.3025
93001,2,34.3308,-119.3584
94577,2,37.7205,-122.1587
91350,2,34.4336,-118.5007
93111,2,34.4453,-119.8025
95747,2,38.7703,-121.3372
92150,2,32.7153,-117.1573
93722,2,36.7918,-119.8801
90242,2,33.9218,-118.1395
90275,2,33.7515,-118.367
95678,2,38.7609,-121.2867
95258,2,38.1551,-121.3086
92883,2,33.7541,-117.474
95148,2,37.3304,-121.7913
90247,2,33.8925,-118.2961
91411,2,34.1781,-118.4574
93221,2,36.3041,-119.1293
90008,2,34.0116,-118.3411
92806,2,33.8356,-117.8681
93933,2,36.6849,-121.7934
90746,2,33.8584,-118.2554
94109,2,37.7917,-122.4186
92064,2,32.9756,-117.0402
93555,2,35.6225,-117.6709
94503,2,38.1668,-122.2553
90036,2,34.0699,-118.3492
92805,2,33.8359,-117.9086
91709,2,33.9797,-117.7308
92614,2,33.6829,-117.8298
90603,2,33.9432,-117.9927
91302,2,34.1419,-118.6641
94109,2,37.7917,-122.4186
91401,2,34.1802,-118.4324
91739,2,34.1705,-117.5182
94111,2,37.7974,-122.4001
94541,2,37.674,-122.0894
90806,2,33.8045,-118.1876
95903,2,39.1115,-121.3604
91761,2,34.0316,-117.6187
90620,2,33.8439,-118.008
94523,2,37.954,-122.0737
94611,2,37.8471,-122.2223
91942,2,32.7835,-117.0189
90731,2,33.7339,-118.2914
94577,2,37.7205,-122.1587
91741,2,34.1537,-117.8437
91910,2,32.6371,-117.0676
95338,2,37.4931,-119.9219
94615,2,37.8067,-122.3004
92877,2,33.8753,-117.5664
91402,2,34.2262,-118.447
91040,2,34.2618,-118.3371
90047,2,33.9569,-118.3073
90221,2,33.8796,-118.2168
91766,2,34.0418,-117.7569
92865,2,33.8263,-117.8511
91361,2,34.1472,-118.8383
90019,2,34.0482,-118.3343
94014,2,37.6875,-122.4388
92115,2,32.7607,-117.0721
91711,2,34.1092,-117.7183
92587,2,33.707,-117.245
91746,2,34.0443,-117.9862
95123,2,37.2458,-121.8306
92069,2,33.1444,-117.1697
94305,2,37.4236,-122.1619
93514,2,37.5014,-118.4048
94574,2,38.5138,-122.4619
95006,2,37.1547,-122.1365
93616,2,36.6543,-119.5929
94134,2,37.719,-122.4096
91011,2,34.2217,-118.2051
92128,2,33.0067,-117.069
91343,2,34.2366,-118.4758
92677,2,33.5145,-117.7084
91770,2,34.0658,-118.0853
94577,2,37.7205,-122.1587
92584,2,33.6647,-117.1743
94535,2,38.2743,-121.9463
92336,2,34.1173,-117.4378
91352,2,34.2209,-118.3699
94403,2,37.5395,-122.2998
94577,2,37.7205,-122.1587
93405,2,35.2901,-120.6817
95402,2,38.4399,-122.7096
92281,2,33.038,-115.5914
90041,2,34.1339,-118.2082
94019,2,37.4791,-122.4459
95252,2,38.162,-120.8572
93311,2,35.3039,-119.1056
94803,2,37.9693,-122.2901
90048,2,34.0737,-118.372
92253,2,33.6685,-116.3081
91325,2,34.2353,-118.5188
93108,2,34.4378,-119.6159
92337,2,34.0498,-117.4706
91356,2,34.1671,-118.5414
95203,2,37.9532,-121.3116
94574,2,38.5138,-122.4619
93311,2,35.3039,-119.1056
96130,2,40.3983,-120.6464
91502,2,34.1745,-118.3059
94188,2,37.7749,-122.4194
95953,2,39.2601,-121.6923
91364,2,34.1557,-118.6
91601,2,34.1687,-118.3713
95552,2,40.3316,-123.3904
91601,2,34.1687,-118.3713
90275,2,33.7515,-118.367
91752,2,33.9938,-117.5236
91601,2,34.1687,-118.3713
93930,2,36.2028,-121.1273
93660,2,36.6059,-120.1889
90044,2,33.9551,-118.2901
92637,2,33.6103,-117.7253
95501,2,40.7938,-124.1573
94546,2,37.7015,-122.0782
92130,2,32.9555,-117.2252
91607,2,34.1672,-118.3989
91601,2,34.1687,-118.3713
90045,2,33.9631,-118.3941
94112,2,37.7195,-122.4411
92679,2,33.6625,-117.5903
94112,2,37.7195,-122.4411
92549,2,33.7304,-116.7107
93445,2,35.1019,-120.608
95123,2,37.2458,-121.8306
90012,2,34.0614,-118.2385
90047,2,33.9569,-118.3073
91791,2,34.0653,-117.8978
96097,2,41.7206,-122.6376
93523,2,34.9261,-117.9351
90005,2,34.0585,-118.3012
95076,2,36.9102,-121.7569
93063,2,34.3046,-118.6844
90602,2,33.9693,-118.0337
92139,2,32.6806,-117.0474
91784,2,34.141,-117.6581
91326,2,34.2619,-118.582
95328,2,37.5591,-120.9148
94804,2,37.9265,-122.3342
90304,2,33.9379,-118.3586
90706,2,33.8867,-118.1265
93235,2,36.3856,-119.2189
92071,2,32.8486,-116.9862
92101,2,32.7185,-117.1593
92656,2,33.5701,-117.7086
90044,2,33.9551,-118.2901
93031,2,34.0324,-119.1343
90211,2,34.0652,-118.383
95020,2,37.0139,-121.5773
92083,2,33.1978,-117.2482
94611,2,37.8471,-122.2223
95816,2,38.5728,-121.4675
92115,2,32.7607,-117.0721
90278,2,33.8707,-118.3715
91602,2,34.151,-118.3663
95604,2,38.9029,-121.067
92165,2,32.7153,-117.1573
91008,2,34.149,-117.9644
93610,2,37.1014,-120.2691
92504,2,33.9315,-117.4119
91106,2,34.1435,-118.1266
93536,2,34.7471,-118.3687
94080,2,37.6574,-122.4235
94505,2,37.8989,-121.6054
91607,2,34.1672,-118.3989
91745,2,33.9977,-117.9652
92656,2,33.5701,-117.7086
91326,2,34.2619,-118.582
91605,2,34.2057,-118.4001
94928,2,38.347,-122.6941
91040,2,34.2618,-118.3371
91402,2,34.2262,-118.447
95021,2,37.0095,-121.5705
91730,2,34.107,-117.5941
91951,2,32.6781,-117.0992
95020,2,37.0139,-121.5773
94304,2,37.4334,-122.1842
92109,2,32.7969,-117.2405
92116,2,32.7624,-117.1242
90720,2,33.7956,-118.0648
94566,2,37.6658,-121.8755
94609,2,37.8361,-122.2637
91203,2,34.1517,-118.2636
95330,2,37.8209,-121.2827
92101,2,32.7185,-117.1593
92584,2,33.6647,-117.1743
93711,2,36.8303,-119.8319
95521,2,40.8742,-124.0765
92704,2,33.7249,-117.909
91010,2,34.1407,-117.9567
90034,2,34.029,-118.4005
91604,2,34.143,-118.3913
91423,2,34.1526,-118.4322
95206,2,37.9177,-121.3123
92661,2,33.6045,-117.9021
94530,2,37.9156,-122.2985
92868,2,33.7875,-117.8776
90503,2,33.8397,-118.3542
91406,2,34.2006,-118.4868
92113,2,32.697,-117.1153
93311,2,35.3039,-119.1056
90015,2,34.0434,-118.2716
95820,2,38.5347,-121.4451
94105,2,37.7864,-122.3892
95129,2,37.3066,-122.0002
91381,2,34.3775,-118.6131
94531,2,37.9658,-121.7758
91381,2,34.3775,-118.6131
95005,2,37.0882,-122.0887
91913,2,32.6513,-116.9852
91702,2,34.1248,-117.9031
91739,2,34.1705,-117.5182
90043,2,33.9871,-118.3321
92646,2,33.6654,-117.9686
91006,2,34.1324,-118.0264
93906,2,36.7103,-121.6438
93302,2,35.3733,-119.0187
92236,2,33.675,-116.1772
94510,2,38.0685,-122.1614
90057,2,34.0622,-118.2763
91207,2,34.1649,-118.2451
91770,1,34.0658,-118.0853
91913,1,32.6513,-116.9852
91605,1,34.2057,-118.4001
91423,1,34.1526,-118.4322
91791,1,34.0653,-117.8978
90019,1,34.0482,-118.3343
90731,1,33.7339,-118.2914
91979,1,32.7448,-116.9989
90650,1,33.9056,-118.0818
90018,1,34.029,-118.3152
94618,1,37.8431,-122.2402
94931,1,38.3259,-122.7048
92707,1,33.7086,-117.8701
91754,1,34.0534,-118.1271
94513,1,37.9324,-121.6894
94534,1,38.2423,-122.1314
95403,1,38.4822,-122.7473
94587,1,37.5895,-122.0497
91103,1,34.1669,-118.1551
91762,1,34.0584,-117.6665
90048,1,34.0737,-118.372
90275,1,33.7515,-118.367
91423,1,34.1526,-118.4322
90068,1,34.1156,-118.3305
94534,1,38.2423,-122.1314
92103,1,32.7466,-117.1636
91740,1,34.1287,-117.8552
92335,1,34.0794,-117.4551
95742,1,38.5981,-121.2153
91362,1,34.1948,-118.8232
90301,1,33.955,-118.3556
90278,1,33.8707,-118.3715
90012,1,34.0614,-118.2385
94539,1,37.5176,-121.9287
90016,1,34.0298,-118.3528
90501,1,33.8268,-118.3118
90292,1,33.9779,-118.4525
92653,1,33.5916,-117.6985
90262,1,33.9241,-118.2013
90038,1,34.0898,-118.3215
93036,1,34.2351,-119.182
94928,1,38.347,-122.6941
91387,1,34.4132,-118.426
